[2026-02-26T12:51:21.439+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-02-26T12:51:21.504+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.core_table manual__2026-02-26T12:51:15.151666+00:00 [queued]>
[2026-02-26T12:51:21.538+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.core_table manual__2026-02-26T12:51:15.151666+00:00 [queued]>
[2026-02-26T12:51:21.539+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 3
[2026-02-26T12:51:21.576+0000] {taskinstance.py:2330} INFO - Executing <Task(_PythonDecoratedOperator): core_table> on 2026-02-26 12:51:15.151666+00:00
[2026-02-26T12:51:21.589+0000] {warnings.py:112} WARNING - /home/airflow/.local/lib/python3.12/site-packages/airflow/task/task_runner/standard_task_runner.py:61: DeprecationWarning: This process (pid=2536) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2026-02-26T12:51:21.593+0000] {standard_task_runner.py:63} INFO - Started process 2537 to run task
[2026-02-26T12:51:21.597+0000] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'update_db', 'core_table', 'manual__2026-02-26T12:51:15.151666+00:00', '--job-id', '296', '--raw', '--subdir', 'DAGS_FOLDER/main.py', '--cfg-path', '/tmp/tmpwp98c7rm']
[2026-02-26T12:51:21.599+0000] {standard_task_runner.py:91} INFO - Job 296: Subtask core_table
[2026-02-26T12:51:21.576+0000] {task_command.py:426} INFO - Running <TaskInstance: update_db.core_table manual__2026-02-26T12:51:15.151666+00:00 [running]> on host 41da2d4dad5d
[2026-02-26T12:51:21.814+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='data@engineers.com' AIRFLOW_CTX_DAG_OWNER='dataengineers' AIRFLOW_CTX_DAG_ID='update_db' AIRFLOW_CTX_TASK_ID='core_table' AIRFLOW_CTX_EXECUTION_DATE='2026-02-26T12:51:15.151666+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2026-02-26T12:51:15.151666+00:00'
[2026-02-26T12:51:21.816+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-02-26T12:51:21.889+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-02-26T12:51:21.902+0000] {data_utils.py:14} INFO - Database connection established
[2026-02-26T12:51:21.905+0000] {data_utils.py:28} INFO - Schema core created or already exists
[2026-02-26T12:51:21.908+0000] {data_utils.py:60} INFO - Table core.yt_api created or already exists
[2026-02-26T12:51:21.923+0000] {data_utils.py:70} INFO - Retrieved 947 video IDs from core
[2026-02-26T12:51:21.957+0000] {data_modification.py:55} INFO - Updated row with video_id: XbaZ45LVzzM
[2026-02-26T12:51:21.962+0000] {data_modification.py:55} INFO - Updated row with video_id: gar4U3n-ILY
[2026-02-26T12:51:21.965+0000] {data_modification.py:55} INFO - Updated row with video_id: 9WEQts7b8Pw
[2026-02-26T12:51:21.969+0000] {data_modification.py:55} INFO - Updated row with video_id: _sBRk9ADpK8
[2026-02-26T12:51:21.973+0000] {data_modification.py:55} INFO - Updated row with video_id: kNLr-cduzuo
[2026-02-26T12:51:21.977+0000] {data_modification.py:55} INFO - Updated row with video_id: pAnGwRiQ4-4
[2026-02-26T12:51:21.981+0000] {data_modification.py:55} INFO - Updated row with video_id: wSh8fAFWEWs
[2026-02-26T12:51:21.985+0000] {data_modification.py:55} INFO - Updated row with video_id: 3GNyw4uaAqU
[2026-02-26T12:51:21.989+0000] {data_modification.py:55} INFO - Updated row with video_id: ywIcdSNJolo
[2026-02-26T12:51:21.993+0000] {data_modification.py:55} INFO - Updated row with video_id: QJI0an6irrA
[2026-02-26T12:51:21.998+0000] {data_modification.py:55} INFO - Updated row with video_id: mktYW177p6U
[2026-02-26T12:51:22.001+0000] {data_modification.py:55} INFO - Updated row with video_id: 7aE4EhHXzlA
[2026-02-26T12:51:22.004+0000] {data_modification.py:55} INFO - Updated row with video_id: IJkB-oapuks
[2026-02-26T12:51:22.008+0000] {data_modification.py:55} INFO - Updated row with video_id: ZFoNBxpXen4
[2026-02-26T12:51:22.014+0000] {data_modification.py:55} INFO - Updated row with video_id: RB71Z-vVvCc
[2026-02-26T12:51:22.018+0000] {data_modification.py:55} INFO - Updated row with video_id: fO5FwBcCJBY
[2026-02-26T12:51:22.021+0000] {data_modification.py:55} INFO - Updated row with video_id: U-x6KxH1kB4
[2026-02-26T12:51:22.024+0000] {data_modification.py:55} INFO - Updated row with video_id: 8bMh8azh3CY
[2026-02-26T12:51:22.028+0000] {data_modification.py:55} INFO - Updated row with video_id: SE9xF1l3ZwE
[2026-02-26T12:51:22.033+0000] {data_modification.py:55} INFO - Updated row with video_id: rF00lQ_upzg
[2026-02-26T12:51:22.036+0000] {data_modification.py:55} INFO - Updated row with video_id: uZY9xr-QAk0
[2026-02-26T12:51:22.041+0000] {data_modification.py:55} INFO - Updated row with video_id: AWBsoArakNY
[2026-02-26T12:51:22.044+0000] {data_modification.py:55} INFO - Updated row with video_id: Ah_uuTwGOYU
[2026-02-26T12:51:22.049+0000] {data_modification.py:55} INFO - Updated row with video_id: WROMyJAJmp4
[2026-02-26T12:51:22.053+0000] {data_modification.py:55} INFO - Updated row with video_id: tAwzBYE18Us
[2026-02-26T12:51:22.058+0000] {data_modification.py:55} INFO - Updated row with video_id: LyFMbY-c_Lc
[2026-02-26T12:51:22.062+0000] {data_modification.py:55} INFO - Updated row with video_id: 3RmOvxilbPM
[2026-02-26T12:51:22.066+0000] {data_modification.py:55} INFO - Updated row with video_id: R7MkZL5i3FQ
[2026-02-26T12:51:22.070+0000] {data_modification.py:55} INFO - Updated row with video_id: 26QQE7EsnLA
[2026-02-26T12:51:22.075+0000] {data_modification.py:55} INFO - Updated row with video_id: PryTbmudhS8
[2026-02-26T12:51:22.080+0000] {data_modification.py:55} INFO - Updated row with video_id: Oo9EbArcQ1c
[2026-02-26T12:51:22.084+0000] {data_modification.py:55} INFO - Updated row with video_id: yWEUL3crU_E
[2026-02-26T12:51:22.087+0000] {data_modification.py:55} INFO - Updated row with video_id: JgJrQnDIRgg
[2026-02-26T12:51:22.091+0000] {data_modification.py:55} INFO - Updated row with video_id: gtkqnhN0VkU
[2026-02-26T12:51:22.094+0000] {data_modification.py:55} INFO - Updated row with video_id: oBXSvS2QKxU
[2026-02-26T12:51:22.099+0000] {data_modification.py:55} INFO - Updated row with video_id: UTdcX1e0cMA
[2026-02-26T12:51:22.103+0000] {data_modification.py:55} INFO - Updated row with video_id: oiZvK6MY7tI
[2026-02-26T12:51:22.107+0000] {data_modification.py:55} INFO - Updated row with video_id: F0OkwXKcPSE
[2026-02-26T12:51:22.113+0000] {data_modification.py:55} INFO - Updated row with video_id: 686PL7rt654
[2026-02-26T12:51:22.117+0000] {data_modification.py:55} INFO - Updated row with video_id: zo7i8VTpfNM
[2026-02-26T12:51:22.124+0000] {data_modification.py:55} INFO - Updated row with video_id: NfhuGUyWYfQ
[2026-02-26T12:51:22.130+0000] {data_modification.py:55} INFO - Updated row with video_id: wIpWCJKfRXs
[2026-02-26T12:51:22.135+0000] {data_modification.py:55} INFO - Updated row with video_id: 9Xeepzg1B8I
[2026-02-26T12:51:22.142+0000] {data_modification.py:55} INFO - Updated row with video_id: 50G0kIty7Cg
[2026-02-26T12:51:22.146+0000] {data_modification.py:55} INFO - Updated row with video_id: 4l97aNza_Zc
[2026-02-26T12:51:22.150+0000] {data_modification.py:55} INFO - Updated row with video_id: 3ih2bPKSWsQ
[2026-02-26T12:51:22.154+0000] {data_modification.py:55} INFO - Updated row with video_id: uA9Zcg3vHvo
[2026-02-26T12:51:22.160+0000] {data_modification.py:55} INFO - Updated row with video_id: _AbFXuGDRTs
[2026-02-26T12:51:22.164+0000] {data_modification.py:55} INFO - Updated row with video_id: MOGW3v3pJ5Y
[2026-02-26T12:51:22.168+0000] {data_modification.py:55} INFO - Updated row with video_id: XNtTO_339kU
[2026-02-26T12:51:22.173+0000] {data_modification.py:55} INFO - Updated row with video_id: rB9NynBZ4go
[2026-02-26T12:51:22.177+0000] {data_modification.py:55} INFO - Updated row with video_id: TDv56whosPQ
[2026-02-26T12:51:22.181+0000] {data_modification.py:55} INFO - Updated row with video_id: R_BmT1OJw98
[2026-02-26T12:51:22.186+0000] {data_modification.py:55} INFO - Updated row with video_id: qXW93Cois2s
[2026-02-26T12:51:22.192+0000] {data_modification.py:55} INFO - Updated row with video_id: r7f0L48dHpc
[2026-02-26T12:51:22.195+0000] {data_modification.py:55} INFO - Updated row with video_id: Z4hVGCWH1Kc
[2026-02-26T12:51:22.199+0000] {data_modification.py:55} INFO - Updated row with video_id: zxuICI0kL3s
[2026-02-26T12:51:22.202+0000] {data_modification.py:55} INFO - Updated row with video_id: R1SFXJo-FlE
[2026-02-26T12:51:22.206+0000] {data_modification.py:55} INFO - Updated row with video_id: lQz5aqjZ3lQ
[2026-02-26T12:51:22.212+0000] {data_modification.py:55} INFO - Updated row with video_id: EiFcNbXBqeo
[2026-02-26T12:51:22.216+0000] {data_modification.py:55} INFO - Updated row with video_id: pzBi1nwDn8U
[2026-02-26T12:51:22.221+0000] {data_modification.py:55} INFO - Updated row with video_id: R7oW0LwS_e4
[2026-02-26T12:51:22.225+0000] {data_modification.py:55} INFO - Updated row with video_id: BfKI_TQnQvo
[2026-02-26T12:51:22.228+0000] {data_modification.py:55} INFO - Updated row with video_id: FWAdfuPpLOc
[2026-02-26T12:51:22.232+0000] {data_modification.py:55} INFO - Updated row with video_id: NjlP2_l1Wr0
[2026-02-26T12:51:22.236+0000] {data_modification.py:55} INFO - Updated row with video_id: gGcaGdHlt60
[2026-02-26T12:51:22.240+0000] {data_modification.py:55} INFO - Updated row with video_id: pe_ejTiIcSs
[2026-02-26T12:51:22.243+0000] {data_modification.py:55} INFO - Updated row with video_id: V6In4tmd-w8
[2026-02-26T12:51:22.246+0000] {data_modification.py:55} INFO - Updated row with video_id: ZGvn9ywXjpY
[2026-02-26T12:51:22.249+0000] {data_modification.py:55} INFO - Updated row with video_id: hTSaweR8qMI
[2026-02-26T12:51:22.252+0000] {data_modification.py:55} INFO - Updated row with video_id: KCRLP-zBacU
[2026-02-26T12:51:22.256+0000] {data_modification.py:55} INFO - Updated row with video_id: hjkbqeWQAM8
[2026-02-26T12:51:22.259+0000] {data_modification.py:55} INFO - Updated row with video_id: 7qY-qalCI2Y
[2026-02-26T12:51:22.262+0000] {data_modification.py:55} INFO - Updated row with video_id: -4GmbBoYQjE
[2026-02-26T12:51:22.265+0000] {data_modification.py:55} INFO - Updated row with video_id: 0yPgljFcTR4
[2026-02-26T12:51:22.269+0000] {data_modification.py:55} INFO - Updated row with video_id: TN1wErFGTzM
[2026-02-26T12:51:22.273+0000] {data_modification.py:55} INFO - Updated row with video_id: 3dxksf0CzS8
[2026-02-26T12:51:22.276+0000] {data_modification.py:55} INFO - Updated row with video_id: x7yv72s8h0o
[2026-02-26T12:51:22.280+0000] {data_modification.py:55} INFO - Updated row with video_id: uyiG6uw-6pA
[2026-02-26T12:51:22.283+0000] {data_modification.py:55} INFO - Updated row with video_id: M1STzb7k9L8
[2026-02-26T12:51:22.288+0000] {data_modification.py:55} INFO - Updated row with video_id: 7K-yxGWYsnk
[2026-02-26T12:51:22.291+0000] {data_modification.py:55} INFO - Updated row with video_id: Tbn4cYCaZCk
[2026-02-26T12:51:22.294+0000] {data_modification.py:55} INFO - Updated row with video_id: figrl0aOULs
[2026-02-26T12:51:22.298+0000] {data_modification.py:55} INFO - Updated row with video_id: Uxc84UUrVHk
[2026-02-26T12:51:22.301+0000] {data_modification.py:55} INFO - Updated row with video_id: BzKaMelDzqo
[2026-02-26T12:51:22.308+0000] {data_modification.py:55} INFO - Updated row with video_id: 4yx9ZJDfyKk
[2026-02-26T12:51:22.322+0000] {data_modification.py:55} INFO - Updated row with video_id: kPa_S6jN9ls
[2026-02-26T12:51:22.328+0000] {data_modification.py:55} INFO - Updated row with video_id: 69g-YcbmgQA
[2026-02-26T12:51:22.333+0000] {data_modification.py:55} INFO - Updated row with video_id: aKq8bkY5eTU
[2026-02-26T12:51:22.337+0000] {data_modification.py:55} INFO - Updated row with video_id: TNtpUQbW4mg
[2026-02-26T12:51:22.339+0000] {data_modification.py:55} INFO - Updated row with video_id: 954wJ3uHVAk
[2026-02-26T12:51:22.342+0000] {data_modification.py:55} INFO - Updated row with video_id: zajUgQLviwk
[2026-02-26T12:51:22.346+0000] {data_modification.py:55} INFO - Updated row with video_id: PXevNM0awlI
[2026-02-26T12:51:22.350+0000] {data_modification.py:55} INFO - Updated row with video_id: PuQ5UxKUY48
[2026-02-26T12:51:22.353+0000] {data_modification.py:55} INFO - Updated row with video_id: L5ihmu87xTE
[2026-02-26T12:51:22.357+0000] {data_modification.py:55} INFO - Updated row with video_id: nAiKLoCP-kU
[2026-02-26T12:51:22.361+0000] {data_modification.py:55} INFO - Updated row with video_id: NDsO1LT_0lw
[2026-02-26T12:51:22.364+0000] {data_modification.py:55} INFO - Updated row with video_id: sF5LYGgKbUA
[2026-02-26T12:51:22.370+0000] {data_modification.py:55} INFO - Updated row with video_id: MFpWEKN9c6Y
[2026-02-26T12:51:22.373+0000] {data_modification.py:55} INFO - Updated row with video_id: TRxMLLuWIhw
[2026-02-26T12:51:22.377+0000] {data_modification.py:55} INFO - Updated row with video_id: SM66GDRyIVY
[2026-02-26T12:51:22.380+0000] {data_modification.py:55} INFO - Updated row with video_id: EvqtfK_RaRg
[2026-02-26T12:51:22.383+0000] {data_modification.py:55} INFO - Updated row with video_id: 3cWm9B_0_kI
[2026-02-26T12:51:22.386+0000] {data_modification.py:55} INFO - Updated row with video_id: qtWqHIx8Z-o
[2026-02-26T12:51:22.389+0000] {data_modification.py:55} INFO - Updated row with video_id: gs8qfL9PNac
[2026-02-26T12:51:22.399+0000] {data_modification.py:55} INFO - Updated row with video_id: DBPYB8WkkDc
[2026-02-26T12:51:22.405+0000] {data_modification.py:55} INFO - Updated row with video_id: zvBXpoBegwE
[2026-02-26T12:51:22.409+0000] {data_modification.py:55} INFO - Updated row with video_id: SWc8fI_9iqA
[2026-02-26T12:51:22.413+0000] {data_modification.py:55} INFO - Updated row with video_id: 0BjlBnfHcHM
[2026-02-26T12:51:22.417+0000] {data_modification.py:55} INFO - Updated row with video_id: HcL1EQ5qD_g
[2026-02-26T12:51:22.421+0000] {data_modification.py:55} INFO - Updated row with video_id: dc089EZRGcg
[2026-02-26T12:51:22.425+0000] {data_modification.py:55} INFO - Updated row with video_id: vXNtju4VFm4
[2026-02-26T12:51:22.429+0000] {data_modification.py:55} INFO - Updated row with video_id: I9mw5UlDyPI
[2026-02-26T12:51:22.433+0000] {data_modification.py:55} INFO - Updated row with video_id: pS-fFdvyHLE
